crop,tissue,prep,region_group,anatomy,native_voxel_nm,analysis_voxel_nm,run,metric_family,metric,value
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,8.0,degradation,topology,curvature_iqr_per_nm,0.004261441870481096
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,8.0,degradation,topology,fraction_convex,0.41393425298487113
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,8.0,degradation,topology,fraction_concave,0.2123643126348145
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,8.0,degradation,topology,fraction_flat,0.3737014343803147
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,8.0,degradation,topology,roughness_rms_nm_p30,1.134434707238743
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,8.0,degradation,topology,roughness_rms_nm_p60,3.486516309216045
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,8.0,degradation,topology,roughness_rms_nm_p120,10.114885656735932
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,8.0,degradation,topology,protrusion_density_per_um2,12.06326523610298
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,8.0,degradation,topology,indentation_density_per_um2,3.091211716751389
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,8.0,degradation,topology,protrusion_count,480.0
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,8.0,degradation,topology,indentation_count,123.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,n_cells_considered,24.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,n_cells_included,20.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,total_ecs_surface_nm2,4523141.379311062
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,curvature_abs_median_per_nm,0.002851800976242118
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,curvature_abs_p25_per_nm,0.0013414943678654188
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,curvature_abs_p75_per_nm,0.004928267775114576
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,curvature_signed_median_per_nm,0.0018693772806860796
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,curvature_signed_p10_per_nm,-0.003093516713401339
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,curvature_signed_p90_per_nm,0.006736912220879168
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,curvature_std_per_nm,0.004510811122706214
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,curvature_iqr_per_nm,0.003586773407249157
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,fraction_convex,0.485192796866476
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,fraction_concave,0.1508191540470176
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,fraction_flat,0.36398804908650695
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,roughness_rms_nm_p30,0.8678753919468152
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,roughness_rms_nm_p60,3.2962847111495583
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,roughness_rms_nm_p120,6.688304033454787
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,protrusion_density_per_um2,37.584498414660075
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,indentation_density_per_um2,0.6632558543763543
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,protrusion_count,170.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,degradation,topology,indentation_count,3.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,n_cells_considered,20.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,n_cells_included,9.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,total_ecs_surface_nm2,3616722.59707254
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,curvature_abs_median_per_nm,0.00285325277037872
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,curvature_abs_p25_per_nm,0.001328817572488051
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,curvature_abs_p75_per_nm,0.004977312740041768
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,curvature_signed_median_per_nm,0.00031229909309104885
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,curvature_signed_p10_per_nm,-0.005392522090380159
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,curvature_signed_p90_per_nm,0.005739679680300081
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,curvature_std_per_nm,0.004949628078421571
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,curvature_iqr_per_nm,0.0036484951675537164
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,fraction_convex,0.3405825838119707
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,fraction_concave,0.2938007308882956
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,fraction_flat,0.36561668529973357
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,roughness_rms_nm_p30,0.7886800276727266
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,roughness_rms_nm_p60,2.822154144713435
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,roughness_rms_nm_p120,5.842103857602468
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,protrusion_density_per_um2,30.414276198300797
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,indentation_density_per_um2,2.2119473598764214
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,protrusion_count,110.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,topology,indentation_count,8.0
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,n_cells_considered,24.0
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,n_cells_included,18.0
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,total_ecs_surface_nm2,6174523.505420225
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,curvature_abs_median_per_nm,0.0024966932680293044
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,curvature_abs_p25_per_nm,0.0011188491199998012
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,curvature_abs_p75_per_nm,0.004600464431018056
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,curvature_signed_median_per_nm,0.0007319197490601144
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,curvature_signed_p10_per_nm,-0.004148294850099177
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,curvature_signed_p90_per_nm,0.006028067055394486
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,curvature_std_per_nm,0.004802724154135998
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,curvature_iqr_per_nm,0.0034816153110182545
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,fraction_convex,0.36646607620502736
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,fraction_concave,0.21613190966002108
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,fraction_flat,0.41740201413495087
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,roughness_rms_nm_p30,0.7787526366918543
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,roughness_rms_nm_p60,2.8204924987706192
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,roughness_rms_nm_p120,5.534838391470716
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,protrusion_density_per_um2,34.65854487591519
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,indentation_density_per_um2,0.8097790858858689
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,protrusion_count,214.0
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,degradation,topology,indentation_count,5.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,n_cells_considered,20.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,n_cells_included,10.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,total_ecs_surface_nm2,4415580.3700925205
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,curvature_abs_median_per_nm,0.0034835336301902928
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,curvature_abs_p25_per_nm,0.001599436099631149
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,curvature_abs_p75_per_nm,0.006143703079784283
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,curvature_signed_median_per_nm,0.0013628696737717748
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,curvature_signed_p10_per_nm,-0.00486837058220403
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,curvature_signed_p90_per_nm,0.008788278805237127
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,curvature_std_per_nm,0.005744471648965665
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,curvature_iqr_per_nm,0.004544266980153134
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,fraction_convex,0.4494554067604632
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,fraction_concave,0.24223927761605218
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,fraction_flat,0.3083053156234843
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,roughness_rms_nm_p30,1.0137249587799668
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,roughness_rms_nm_p60,3.4959560688158704
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,roughness_rms_nm_p120,11.031006259727405
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,protrusion_density_per_um2,24.911787529686645
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,indentation_density_per_um2,5.435299097386178
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,protrusion_count,110.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,topology,indentation_count,24.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,n_cells_considered,20.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,n_cells_included,12.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,total_ecs_surface_nm2,5062197.700959776
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,curvature_abs_median_per_nm,0.004121798593855329
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,curvature_abs_p25_per_nm,0.0018869901889282427
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,curvature_abs_p75_per_nm,0.00776052448569936
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,curvature_signed_median_per_nm,0.0022559588181232416
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,curvature_signed_p10_per_nm,-0.004566392777426183
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,curvature_signed_p90_per_nm,0.012959993701084353
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,curvature_std_per_nm,0.007635610802113886
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,curvature_iqr_per_nm,0.005873534296771117
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,fraction_convex,0.517527134882444
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,fraction_concave,0.21827025644694625
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,fraction_flat,0.2642026086706095
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,roughness_rms_nm_p30,1.3312514335939456
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,roughness_rms_nm_p60,4.393798062714293
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,roughness_rms_nm_p120,13.078185996989868
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,protrusion_density_per_um2,23.507576556608605
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,indentation_density_per_um2,3.950853202791362
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,protrusion_count,119.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,topology,indentation_count,20.0
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,n_cells_considered,22.0
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,n_cells_included,17.0
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,total_ecs_surface_nm2,6465134.505579656
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,curvature_abs_median_per_nm,0.0032019485245921193
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,curvature_abs_p25_per_nm,0.0015559462536317767
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,curvature_abs_p75_per_nm,0.005339516909448007
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,curvature_signed_median_per_nm,0.0015325238343179975
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,curvature_signed_p10_per_nm,-0.004654154065123977
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,curvature_signed_p90_per_nm,0.00674041564639021
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,curvature_std_per_nm,0.005041610355777836
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,curvature_iqr_per_nm,0.0037835706558162303
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,fraction_convex,0.45497739129244863
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,fraction_concave,0.22446514450780655
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,fraction_flat,0.32055746419974435
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,roughness_rms_nm_p30,0.8985978041386932
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,roughness_rms_nm_p60,3.4070339618295566
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,roughness_rms_nm_p120,6.842417548833199
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,protrusion_density_per_um2,35.420763450839935
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,indentation_density_per_um2,2.3201373439414805
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,protrusion_count,229.0
crop1033,Cortex,Chemical,,Unmyelinated nerve fibers,2.0,2.0,degradation,topology,indentation_count,15.0
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,n_cells_considered,27.0
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,n_cells_included,17.0
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,total_ecs_surface_nm2,37719301.23955317
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_abs_median_per_nm,0.0036884239467659986
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_abs_p25_per_nm,0.0016965563949764304
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_abs_p75_per_nm,0.006498976341790653
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_signed_median_per_nm,0.001972261293090292
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_signed_p10_per_nm,-0.005089983838641178
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_signed_p90_per_nm,0.008385590485616783
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_std_per_nm,0.006571868182048163
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_iqr_per_nm,0.004802419946814223
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,fraction_convex,0.4976851073421063
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,fraction_concave,0.2107254282560976
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,fraction_flat,0.2915894644017972
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,roughness_rms_nm_p30,1.1434382412101158
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,roughness_rms_nm_p60,3.850599405518656
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,roughness_rms_nm_p120,11.831830979915551
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,protrusion_density_per_um2,14.687440694661257
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,indentation_density_per_um2,6.230232063619847
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,protrusion_count,554.0
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,indentation_count,235.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,n_cells_considered,24.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,n_cells_included,20.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,total_ecs_surface_nm2,6076705.979904058
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,curvature_abs_median_per_nm,0.003902368763497551
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,curvature_abs_p25_per_nm,0.0018056225202391339
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,curvature_abs_p75_per_nm,0.006832978133694462
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,curvature_signed_median_per_nm,0.003255569459887194
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,curvature_signed_p10_per_nm,-0.002355534295284526
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,curvature_signed_p90_per_nm,0.009926043664090995
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,curvature_std_per_nm,0.00526557854074891
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,curvature_iqr_per_nm,0.005027355613455328
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,fraction_convex,0.6099604898337218
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,fraction_concave,0.1142625588841906
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,fraction_flat,0.2757769512820878
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,roughness_rms_nm_p30,1.169038025174454
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,roughness_rms_nm_p60,4.203766374956133
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,roughness_rms_nm_p120,13.877169876942997
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,protrusion_density_per_um2,24.684426150624496
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,indentation_density_per_um2,1.151939887029143
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,protrusion_count,150.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,4.0,degradation,topology,indentation_count,7.0
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,n_cells_considered,48.0
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,n_cells_included,29.0
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,total_ecs_surface_nm2,35397721.21831728
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_abs_median_per_nm,0.004027297392933371
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_abs_p25_per_nm,0.001922178696601864
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_abs_p75_per_nm,0.006828015364208728
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_signed_median_per_nm,0.0023086952291723464
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_signed_p10_per_nm,-0.005442731704390849
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_signed_p90_per_nm,0.008696596287969944
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_std_per_nm,0.006759882257989655
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,curvature_iqr_per_nm,0.004905836667606864
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,fraction_convex,0.5246172143712456
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,fraction_concave,0.2156695382566028
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,fraction_flat,0.2597132473721517
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,roughness_rms_nm_p30,1.2131537450041598
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,roughness_rms_nm_p60,4.167014987554678
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,roughness_rms_nm_p120,12.90426676618365
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,protrusion_density_per_um2,15.904978643333234
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,indentation_density_per_um2,5.678331629325009
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,protrusion_count,563.0
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,degradation,topology,indentation_count,201.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,n_cells_considered,24.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,n_cells_included,20.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,total_ecs_surface_nm2,6701839.515521215
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,curvature_abs_median_per_nm,0.004706407828166649
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,curvature_abs_p25_per_nm,0.0021426607933960617
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,curvature_abs_p75_per_nm,0.008570153395767251
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,curvature_signed_median_per_nm,0.004145442513470312
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,curvature_signed_p10_per_nm,-0.0021405738142864644
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,curvature_signed_p90_per_nm,0.013430090360238704
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,curvature_std_per_nm,0.006980332158449635
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,curvature_iqr_per_nm,0.006427492602371189
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,fraction_convex,0.6606125403481928
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,fraction_concave,0.10538078670964215
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,fraction_flat,0.23400667294216473
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,roughness_rms_nm_p30,1.502918515770773
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,roughness_rms_nm_p60,5.07332911594082
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,roughness_rms_nm_p120,15.653817697922292
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,protrusion_density_per_um2,21.785063587671612
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,indentation_density_per_um2,0.8952765857947238
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,8.0,degradation,topology,protrusion_count,146.0
