tissue,dataset,crop,prep,cell_id,voxels_8nm,volume_nm3,volume_um3,ecs_faces,total_faces,ecs_sa_nm2,total_sa_nm2,sa_v_ratio,sphericity
Cortex,jrc_mus-cortex-2,crop1116,Rapid HPF,234,2930,1500160.0,0.0015,1154,1800,73856.0,115200.0,0.04923208,0.8581
Cortex,jrc_mus-cortex-3,crop1033,Chemical,1,4225,2163200.0,0.0022,1098,2284,70272.0,146176.0,0.03248521,1.1511
Cortex,jrc_mus-cortex-3,crop1033,Chemical,2,952778,487822336.0,0.4878,41509,102442,2656576.0,6556288.0,0.00544579,1.1281
Cortex,jrc_mus-cortex-3,crop1033,Chemical,3,231,118272.0,0.0001,145,320,9280.0,20480.0,0.0784632,1.2556
Cortex,jrc_mus-cortex-3,crop1033,Chemical,4,14641,7496192.0,0.0075,2314,5798,148096.0,371072.0,0.01975616,1.2507
Cortex,jrc_mus-cortex-3,crop1033,Chemical,5,20369,10428928.0,0.0104,5079,6734,325056.0,430976.0,0.03116869,0.7102
Cortex,jrc_mus-cortex-3,crop1033,Chemical,6,22839,11693568.0,0.0117,7172,9800,459008.0,627200.0,0.03925303,0.5428
Cortex,jrc_mus-cortex-3,crop1033,Chemical,7,5371,2749952.0,0.0027,1230,2498,78720.0,159872.0,0.02862595,1.2058
Cortex,jrc_mus-cortex-3,crop1033,Chemical,8,51585,26411520.0,0.0264,11478,15704,734592.0,1005056.0,0.02781332,0.5838
Cortex,jrc_mus-cortex-3,crop1033,Chemical,9,26162,13394944.0,0.0134,7014,10438,448896.0,668032.0,0.03351235,0.6076
Cortex,jrc_mus-cortex-3,crop1033,Chemical,10,56996,29181952.0,0.0292,14929,18866,955456.0,1207424.0,0.03274133,0.4798
Cortex,jrc_mus-cortex-3,crop1033,Chemical,11,47909,24529408.0,0.0245,11167,15594,714688.0,998016.0,0.02913597,0.5712
Cortex,jrc_mus-cortex-3,crop1033,Chemical,12,52288,26771456.0,0.0268,14676,18700,939264.0,1196800.0,0.03508453,0.4608
Cortex,jrc_mus-cortex-3,crop1033,Chemical,13,67915,34772480.0,0.0348,15584,21108,997376.0,1350912.0,0.02868291,0.5166
Cortex,jrc_mus-cortex-3,crop1033,Chemical,14,278591,142638592.0,0.1426,18921,38348,1210944.0,2454272.0,0.0084896,1.0902
Cortex,jrc_mus-cortex-3,crop1033,Chemical,15,30889,15815168.0,0.0158,7218,10680,461952.0,683520.0,0.02920943,0.6596
Cortex,jrc_mus-cortex-3,crop1033,Chemical,16,28659,14673408.0,0.0147,5852,10092,374528.0,645888.0,0.02552427,0.7739
Cortex,jrc_mus-cortex-3,crop1033,Chemical,17,77592,39727104.0,0.0397,23860,29540,1527040.0,1890560.0,0.03843824,0.3687
Cortex,jrc_mus-cortex-3,crop1033,Chemical,18,43618,22332416.0,0.0223,11915,15050,762560.0,963200.0,0.03414588,0.5029
Cortex,jrc_mus-cortex-3,crop1033,Chemical,19,4620,2365440.0,0.0024,1700,3946,108800.0,252544.0,0.04599567,0.7891
Cortex,jrc_mus-cortex-3,crop1033,Chemical,20,51437,26335744.0,0.0263,12124,15198,775936.0,972672.0,0.02946323,0.5517
Cortex,jrc_mus-cortex-3,crop1033,Chemical,21,20426,10458112.0,0.0105,4537,7538,290368.0,482432.0,0.02776486,0.7965
Cortex,jrc_mus-cortex-3,crop1033,Chemical,22,660,337920.0,0.0003,340,674,21760.0,43136.0,0.06439394,1.0782
Cortex,jrc_mus-cortex-3,crop1034,Chemical,1,606,310272.0,0.0003,313,638,20032.0,40832.0,0.06456271,1.1064
Cortex,jrc_mus-cortex-3,crop1034,Chemical,2,32494,16636928.0,0.0166,5032,11562,322048.0,739968.0,0.01935742,0.9786
Cortex,jrc_mus-cortex-3,crop1034,Chemical,3,97176,49754112.0,0.0498,15551,24690,995264.0,1580160.0,0.02000365,0.6573
Cortex,jrc_mus-cortex-3,crop1034,Chemical,4,45875,23488000.0,0.0235,11822,14386,756608.0,920704.0,0.03221253,0.5242
Cortex,jrc_mus-cortex-3,crop1034,Chemical,5,75554,38683648.0,0.0387,10404,15980,665856.0,1022720.0,0.01721285,0.8307
Cortex,jrc_mus-cortex-3,crop1034,Chemical,6,50872,26046464.0,0.026,12599,15614,806336.0,999296.0,0.0309576,0.527
Cortex,jrc_mus-cortex-3,crop1034,Chemical,7,44768,22921216.0,0.0229,6676,10004,427264.0,640256.0,0.01864055,0.9133
Cortex,jrc_mus-cortex-3,crop1034,Chemical,8,34931,17884672.0,0.0179,5699,10042,364736.0,642688.0,0.02039378,0.9068
Cortex,jrc_mus-cortex-3,crop1034,Chemical,9,15814,8096768.0,0.0081,4233,6814,270912.0,436096.0,0.03345928,0.7198
Cortex,jrc_mus-cortex-3,crop1034,Chemical,10,4648,2379776.0,0.0024,991,2416,63424.0,154624.0,0.02665125,1.3591
Cortex,jrc_mus-cortex-3,crop1034,Chemical,11,24196,12388352.0,0.0124,5055,8290,323520.0,530560.0,0.02611485,0.8003
Cortex,jrc_mus-cortex-3,crop1034,Chemical,12,13825,7078400.0,0.0071,5349,6992,342336.0,447488.0,0.04836347,0.5208
Cortex,jrc_mus-cortex-3,crop1034,Chemical,13,81278,41614336.0,0.0416,8056,14948,515584.0,956672.0,0.01238958,1.1264
Cortex,jrc_mus-cortex-3,crop1034,Chemical,14,22181,11356672.0,0.0114,4471,5974,286144.0,382336.0,0.02519611,0.8539
Cortex,jrc_mus-cortex-3,crop1034,Chemical,15,69817,35746304.0,0.0357,14462,17336,925568.0,1109504.0,0.02589269,0.567
Cortex,jrc_mus-cortex-3,crop1034,Chemical,16,94537,48402944.0,0.0484,10079,18418,645056.0,1178752.0,0.01332679,0.9957
Cortex,jrc_mus-cortex-3,crop1034,Chemical,17,18732,9590784.0,0.0096,5000,8486,320000.0,543104.0,0.03336536,0.6822
Cortex,jrc_mus-cortex-3,crop1034,Chemical,18,1730,885760.0,0.0009,744,1300,47616.0,83200.0,0.05375723,0.9367
Cortex,jrc_mus-cortex-3,crop1034,Chemical,19,8471,4337152.0,0.0043,3614,4632,231296.0,296448.0,0.053329,0.5561
Cortex,jrc_mus-cortex-3,crop1034,Chemical,20,77482,39670784.0,0.0397,10206,14686,653184.0,939904.0,0.01646511,0.8612
Cortex,jrc_mus-cortex-3,crop1034,Chemical,21,1400,716800.0,0.0007,607,1186,38848.0,75904.0,0.05419643,0.997
Cortex,jrc_mus-cortex-3,crop1034,Chemical,22,43317,22178304.0,0.0222,10011,12606,640704.0,806784.0,0.02888877,0.5958
Cortex,jrc_mus-cortex-3,crop1034,Chemical,23,12547,6424064.0,0.0064,3382,5022,216448.0,321408.0,0.03369331,0.7721
Cortex,jrc_mus-cortex-3,crop1034,Chemical,24,41029,21006848.0,0.021,5737,11600,367168.0,742400.0,0.01747849,1.0028
Cortex,jrc_mus-cortex-3,crop1035,Chemical,1,451,230912.0,0.0002,252,492,16128.0,31488.0,0.06984479,1.1286
Cortex,jrc_mus-cortex-3,crop1035,Chemical,2,11784,6033408.0,0.006,3093,4460,197952.0,285440.0,0.03280932,0.8097
Cortex,jrc_mus-cortex-3,crop1035,Chemical,3,4926,2522112.0,0.0025,2016,2922,129024.0,187008.0,0.05115713,0.6945
Cortex,jrc_mus-cortex-3,crop1035,Chemical,4,1041978,533492736.0,0.5335,40581,82804,2597184.0,5299456.0,0.00486826,1.2248
Cortex,jrc_mus-cortex-3,crop1035,Chemical,5,612613,313657856.0,0.3137,34723,58378,2222272.0,3736192.0,0.00708502,1.0046
Cortex,jrc_mus-cortex-3,crop1035,Chemical,6,4488,2297856.0,0.0023,1556,2218,99584.0,141952.0,0.04333779,0.8456
Cortex,jrc_mus-cortex-3,crop1035,Chemical,7,491,251392.0,0.0003,304,518,19456.0,33152.0,0.07739308,0.9901
Cortex,jrc_mus-cortex-3,crop1035,Chemical,8,1015,519680.0,0.0005,517,852,33088.0,54528.0,0.06366995,0.9447
Cortex,jrc_mus-cortex-3,crop1035,Chemical,9,7150,3660800.0,0.0037,1961,3400,125504.0,217600.0,0.03428322,0.9153
Cortex,jrc_mus-cortex-3,crop1035,Chemical,10,1748,894976.0,0.0009,714,1314,45696.0,84096.0,0.05105835,0.9828
Cortex,jrc_mus-cortex-3,crop1035,Chemical,11,12805,6556160.0,0.0066,4690,7528,300160.0,481792.0,0.0457829,0.5644
Cortex,jrc_mus-cortex-3,crop1035,Chemical,12,2033,1040896.0,0.001,1354,1780,86656.0,113920.0,0.08325135,0.5732
Cortex,jrc_mus-cortex-3,crop1035,Chemical,13,44928,23003136.0,0.023,12756,15182,816384.0,971648.0,0.03549012,0.4791
Cortex,jrc_mus-cortex-3,crop1035,Chemical,14,58323,29861376.0,0.0299,15228,17314,974592.0,1108096.0,0.03263721,0.4776
Cortex,jrc_mus-cortex-3,crop1035,Chemical,15,13085,6699520.0,0.0067,3155,5440,201920.0,348160.0,0.03013947,0.8511
Cortex,jrc_mus-cortex-3,crop1035,Chemical,16,10237,5241344.0,0.0052,2761,3906,176704.0,249984.0,0.03371349,0.8258
Cortex,jrc_mus-cortex-3,crop1035,Chemical,17,19927,10202624.0,0.0102,3387,5932,216768.0,379648.0,0.0212463,1.0495
Cortex,jrc_mus-cortex-3,crop1035,Chemical,18,126,64512.0,0.0001,122,212,7808.0,13568.0,0.12103175,0.9963
Cortex,jrc_mus-cortex-3,crop1035,Chemical,19,18069,9251328.0,0.0093,4867,7088,311488.0,453632.0,0.03366954,0.6842
Cortex,jrc_mus-cortex-3,crop1035,Chemical,20,3233,1655296.0,0.0017,1105,1874,70720.0,119936.0,0.04272348,0.9569
Cortex,jrc_mus-cortex-3,crop1036,Chemical,1,13568,6946816.0,0.0069,3748,5296,239872.0,338944.0,0.03452978,0.734
Cortex,jrc_mus-cortex-3,crop1036,Chemical,2,41812,21407744.0,0.0214,9766,12346,625024.0,790144.0,0.02919616,0.5965
Cortex,jrc_mus-cortex-3,crop1036,Chemical,3,13967,7151104.0,0.0072,3054,5520,195456.0,353280.0,0.02733228,0.9184
Cortex,jrc_mus-cortex-3,crop1036,Chemical,4,8891,4552192.0,0.0046,2097,4290,134208.0,274560.0,0.02948206,0.9897
Cortex,jrc_mus-cortex-3,crop1036,Chemical,5,32362,16569344.0,0.0166,7683,9814,491712.0,628096.0,0.02967601,0.6392
Cortex,jrc_mus-cortex-3,crop1036,Chemical,6,35983,18423296.0,0.0184,10617,13580,679488.0,869120.0,0.036882,0.4965
Cortex,jrc_mus-cortex-3,crop1036,Chemical,7,6031,3087872.0,0.0031,2518,3600,161152.0,230400.0,0.05218869,0.6363
Cortex,jrc_mus-cortex-3,crop1036,Chemical,8,13430,6876160.0,0.0069,4540,5300,290560.0,339200.0,0.04225614,0.6018
Cortex,jrc_mus-cortex-3,crop1036,Chemical,9,78618,40252416.0,0.0403,16583,20410,1061312.0,1306240.0,0.02636642,0.5352
Cortex,jrc_mus-cortex-3,crop1036,Chemical,10,1599,818688.0,0.0008,976,1540,62464.0,98560.0,0.07629769,0.6775
Cortex,jrc_mus-cortex-3,crop1036,Chemical,11,259905,133071360.0,0.1331,18116,38422,1159424.0,2459008.0,0.0087128,1.0872
Cortex,jrc_mus-cortex-3,crop1036,Chemical,12,220225,112755200.0,0.1128,27125,32862,1736000.0,2103168.0,0.01539619,0.6502
Cortex,jrc_mus-cortex-3,crop1036,Chemical,13,164219,84080128.0,0.0841,16729,28836,1070656.0,1845504.0,0.01273376,0.8669
Cortex,jrc_mus-cortex-3,crop1036,Chemical,14,2655,1359360.0,0.0014,1123,2180,71872.0,139520.0,0.05287194,0.8257
Cortex,jrc_mus-cortex-3,crop1037,Chemical,1,2088,1069056.0,0.0011,833,1412,53312.0,90368.0,0.0498683,0.9484
Cortex,jrc_mus-cortex-3,crop1037,Chemical,2,3482,1782784.0,0.0018,1174,2296,75136.0,146944.0,0.04214532,0.9463
Cortex,jrc_mus-cortex-3,crop1037,Chemical,3,76336,39084032.0,0.0391,11686,17524,747904.0,1121536.0,0.01913579,0.7447
Cortex,jrc_mus-cortex-3,crop1037,Chemical,4,155668,79702016.0,0.0797,48264,55544,3088896.0,3554816.0,0.03875556,0.29
Cortex,jrc_mus-cortex-3,crop1037,Chemical,5,23294,11926528.0,0.0119,9888,11028,632832.0,705792.0,0.05306087,0.3989
Cortex,jrc_mus-cortex-3,crop1037,Chemical,6,1567961,802796032.0,0.8028,47071,99768,3012544.0,6385152.0,0.00375256,1.3866
Cortex,jrc_mus-cortex-3,crop1037,Chemical,7,44101,22579712.0,0.0226,8613,11764,551232.0,752896.0,0.02441271,0.7009
Cortex,jrc_mus-cortex-3,crop1037,Chemical,8,709,363008.0,0.0004,519,742,33216.0,47488.0,0.09150212,0.7409
Cortex,jrc_mus-cortex-3,crop1037,Chemical,9,24039,12307968.0,0.0123,6330,6330,405120.0,405120.0,0.03291526,0.6363
Cortex,jrc_mus-cortex-3,crop1037,Chemical,10,3939,2016768.0,0.002,1436,2106,91904.0,134784.0,0.04556994,0.84
Cortex,jrc_mus-cortex-3,crop1037,Chemical,11,12341,6318592.0,0.0063,3200,4150,204800.0,265600.0,0.03241228,0.8071
Cortex,jrc_mus-cortex-3,crop1037,Chemical,12,47893,24521216.0,0.0245,8735,13308,559040.0,851712.0,0.02279822,0.7301
Cortex,jrc_mus-cortex-3,crop1037,Chemical,13,1241,635392.0,0.0006,655,1122,41920.0,71808.0,0.06597502,0.8526
Cortex,jrc_mus-cortex-3,crop1037,Chemical,14,22817,11682304.0,0.0117,5844,7838,374016.0,501632.0,0.0320156,0.6657
Cortex,jrc_mus-cortex-3,crop1037,Chemical,15,489,250368.0,0.0003,354,614,22656.0,39296.0,0.0904908,0.8479
Cortex,jrc_mus-cortex-3,crop1037,Chemical,16,1502,769024.0,0.0008,677,1230,43328.0,78720.0,0.05634154,0.9369
Cortex,jrc_mus-cortex-3,crop1045,Chemical,1,21748,11134976.0,0.0111,2725,6506,174400.0,416384.0,0.01566236,1.3827
Cortex,jrc_mus-cortex-3,crop1045,Chemical,2,1184,606208.0,0.0006,732,1460,46848.0,93440.0,0.07728041,0.7394
Cortex,jrc_mus-cortex-3,crop1045,Chemical,3,12030,6159360.0,0.0062,2768,5474,177152.0,350336.0,0.02876143,0.9173
Cortex,jrc_mus-cortex-3,crop1045,Chemical,4,338,173056.0,0.0002,243,486,15552.0,31104.0,0.08986686,0.9657
Cortex,jrc_mus-cortex-3,crop1045,Chemical,5,51514,26375168.0,0.0264,8775,12812,561600.0,819968.0,0.02129276,0.763
Cortex,jrc_mus-cortex-3,crop1045,Chemical,6,18371,9405952.0,0.0094,4617,6536,295488.0,418304.0,0.031415,0.7293
Cortex,jrc_mus-cortex-3,crop1045,Chemical,7,10683,5469696.0,0.0055,4004,5278,256256.0,337792.0,0.04685014,0.5858
Cortex,jrc_mus-cortex-3,crop1045,Chemical,8,42365,21690880.0,0.0217,9170,12616,586880.0,807424.0,0.02705653,0.6409
Cortex,jrc_mus-cortex-3,crop1045,Chemical,9,70630,36162560.0,0.0362,23959,28516,1533376.0,1825024.0,0.04240231,0.3449
Cortex,jrc_mus-cortex-3,crop1045,Chemical,10,139304,71323648.0,0.0713,18997,25690,1215808.0,1644160.0,0.01704635,0.6841
Cortex,jrc_mus-cortex-3,crop1045,Chemical,11,89780,45967360.0,0.046,14835,20160,949440.0,1290240.0,0.02065466,0.6536
Cortex,jrc_mus-cortex-3,crop1045,Chemical,12,11425,5849600.0,0.0058,3536,5580,226304.0,357120.0,0.03868709,0.6938
Cortex,jrc_mus-cortex-3,crop1045,Chemical,13,243009,124420608.0,0.1244,23680,35342,1515520.0,2261888.0,0.01218062,0.7953
Cortex,jrc_mus-cortex-3,crop1045,Chemical,14,56152,28749824.0,0.0287,12656,16574,809984.0,1060736.0,0.02817353,0.5603
Cortex,jrc_mus-cortex-3,crop1045,Chemical,15,82345,42160640.0,0.0422,13761,20030,880704.0,1281920.0,0.02088925,0.6652
Cortex,jrc_mus-cortex-3,crop1045,Chemical,16,142988,73209856.0,0.0732,21576,27594,1380864.0,1766016.0,0.01886172,0.6129
Cortex,jrc_mus-cortex-3,crop1045,Chemical,17,145548,74520576.0,0.0745,14235,25926,911040.0,1659264.0,0.01222535,0.94
Cortex,jrc_mus-cortex-3,crop1045,Chemical,18,63828,32679936.0,0.0327,13756,17380,880384.0,1112320.0,0.02693959,0.5615
Cortex,jrc_mus-cortex-3,crop1045,Chemical,19,21931,11228672.0,0.0112,4153,7406,265792.0,473984.0,0.02367083,0.9123
Cortex,jrc_mus-cortex-3,crop1045,Chemical,20,460,235520.0,0.0002,426,496,27264.0,31744.0,0.11576087,0.6765
Cortex,jrc_mus-cortex-3,crop1045,Chemical,21,49203,25191936.0,0.0252,11093,16820,709952.0,1076480.0,0.02818172,0.5854
Cortex,jrc_mus-cortex-3,crop1045,Chemical,22,5481,2806272.0,0.0028,1802,3298,115328.0,211072.0,0.04109652,0.8343
Cortex,jrc_mus-cortex-3,crop1045,Chemical,23,1056,540672.0,0.0005,531,912,33984.0,58368.0,0.06285511,0.9444
Cortex,jrc_mus-cortex-3,crop1045,Chemical,24,558,285696.0,0.0003,220,618,14080.0,39552.0,0.04928315,1.4899
Cortex,jrc_mus-cortex-3,crop1046,Chemical,1,117978,60404736.0,0.0604,31133,36196,1992512.0,2316544.0,0.03298602,0.3736
Cortex,jrc_mus-cortex-3,crop1046,Chemical,2,165452,84711424.0,0.0847,13419,25906,858816.0,1657984.0,0.01013814,1.0861
Cortex,jrc_mus-cortex-3,crop1046,Chemical,3,73323,37541376.0,0.0375,9239,15998,591296.0,1023872.0,0.01575051,0.917
Cortex,jrc_mus-cortex-3,crop1046,Chemical,4,1229,629248.0,0.0006,1029,1324,65856.0,84736.0,0.10465826,0.5392
Cortex,jrc_mus-cortex-3,crop1046,Chemical,5,64833,33194496.0,0.0332,17366,18662,1111424.0,1194368.0,0.03348218,0.4494
Cortex,jrc_mus-cortex-3,crop1046,Chemical,6,40183,20573696.0,0.0206,14406,15296,921984.0,978944.0,0.04481373,0.3938
Cortex,jrc_mus-cortex-3,crop1046,Chemical,7,44926,23002112.0,0.023,14505,15542,928320.0,994688.0,0.04035803,0.4213
Cortex,jrc_mus-cortex-3,crop1046,Chemical,8,9412,4818944.0,0.0048,7499,8108,479936.0,518912.0,0.0995936,0.2875
Cortex,jrc_mus-cortex-3,crop1046,Chemical,9,265509,135940608.0,0.1359,23708,37338,1517312.0,2389632.0,0.01116158,0.8426
Cortex,jrc_mus-cortex-3,crop1046,Chemical,10,139,71168.0,0.0001,302,374,19328.0,23936.0,0.27158273,0.4297
Cortex,jrc_mus-cortex-3,crop1046,Chemical,11,9432,4829184.0,0.0048,8098,8368,518272.0,535552.0,0.10732082,0.2666
Cortex,jrc_mus-cortex-3,crop1046,Chemical,12,46653,23886336.0,0.0239,14120,15044,903680.0,962816.0,0.03783251,0.4438
Cortex,jrc_mus-cortex-3,crop1046,Chemical,13,159135,81477120.0,0.0815,18439,30192,1180096.0,1932288.0,0.01448377,0.7702
Cortex,jrc_mus-cortex-3,crop1046,Chemical,14,1450,742400.0,0.0007,1715,2000,109760.0,128000.0,0.14784483,0.3612
Cortex,jrc_mus-cortex-3,crop1046,Chemical,15,40834,20907008.0,0.0209,15247,17488,975808.0,1119232.0,0.04667373,0.3761
Cortex,jrc_mus-cortex-3,crop1046,Chemical,16,1337,684544.0,0.0007,1425,1528,91200.0,97792.0,0.13322737,0.4119
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,1,9822,5028864.0,0.005,1953,3842,124992.0,245888.0,0.02485492,1.1357
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,2,2368,1212416.0,0.0012,1044,1830,66816.0,117120.0,0.0551098,0.8229
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,3,1173,600576.0,0.0006,728,1322,46592.0,84608.0,0.07757886,0.7388
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,4,307975,157683200.0,0.1577,37801,55784,2419264.0,3570176.0,0.01534256,0.5834
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,5,2668,1366016.0,0.0014,2000,2406,128000.0,153984.0,0.09370315,0.4651
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,6,37933,19421696.0,0.0194,7641,10380,489024.0,664320.0,0.02517926,0.7145
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,7,2095,1072640.0,0.0011,2117,2316,135488.0,148224.0,0.12631265,0.374
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,8,181553,92955136.0,0.093,25124,35280,1607936.0,2257920.0,0.01729798,0.6172
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,9,53841,27566592.0,0.0276,10168,13476,650752.0,862464.0,0.02360655,0.6781
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,10,364025,186380800.0,0.1864,83829,95124,5365056.0,6087936.0,0.02878545,0.2941
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,11,245,125440.0,0.0001,193,302,12352.0,19328.0,0.09846939,0.9811
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,12,19921,10199552.0,0.0102,7048,8610,451072.0,551040.0,0.04422469,0.5042
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,13,707024,361996288.0,0.362,65571,79054,4196544.0,5059456.0,0.01159278,0.5853
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,14,321471,164593152.0,0.1646,73304,78908,4691456.0,5050112.0,0.02850335,0.3096
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,15,48943,25058816.0,0.0251,13956,14758,893184.0,944512.0,0.0356435,0.4636
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,16,380702,194919424.0,0.1949,117978,128262,7550592.0,8208768.0,0.03873699,0.2153
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,17,49056,25116672.0,0.0251,16118,17964,1031552.0,1149696.0,0.04107041,0.4021
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,18,5487,2809344.0,0.0028,2464,2862,157696.0,183168.0,0.05613268,0.6106
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,19,477775,244620800.0,0.2446,98952,102642,6332928.0,6569088.0,0.02588876,0.2987
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,20,1446,740352.0,0.0007,870,1246,55680.0,79744.0,0.07520747,0.7108
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,21,2731972,1398769664.0,1.3988,283360,317824,18135040.0,20340736.0,0.01296499,0.3335
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,22,4774,2444288.0,0.0024,2381,3302,152384.0,211328.0,0.0623429,0.5759
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,23,800539,409875968.0,0.4099,97963,142976,6269632.0,9150464.0,0.01529641,0.4256
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,24,10118,5180416.0,0.0052,2962,4070,189568.0,260480.0,0.0365932,0.7638
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,25,1128,577536.0,0.0006,862,862,55168.0,55168.0,0.09552305,0.6079
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,26,12425,6361600.0,0.0064,3338,3888,213632.0,248832.0,0.03358149,0.7772
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,27,3794,1942528.0,0.0019,3580,3580,229120.0,229120.0,0.11794939,0.3286
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,28,1139,583168.0,0.0006,728,1022,46592.0,65408.0,0.07989464,0.7245
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,29,33531,17167872.0,0.0172,11743,13400,751552.0,857600.0,0.04377665,0.4282
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,30,100779,51598848.0,0.0516,20415,22590,1306560.0,1445760.0,0.0253215,0.513
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,31,3846,1969152.0,0.002,2260,2260,144640.0,144640.0,0.07345294,0.5253
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,32,874978,447988736.0,0.448,101531,145464,6497984.0,9309696.0,0.01450479,0.4357
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,33,27635,14149120.0,0.0141,6489,9554,415296.0,611456.0,0.02935137,0.6812
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,34,21015,10759680.0,0.0108,3937,6738,251968.0,431232.0,0.0234178,0.9354
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,35,47733,24439296.0,0.0244,10811,13378,691904.0,856192.0,0.02831113,0.5886
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,36,9050,4633600.0,0.0046,4034,4182,258176.0,267648.0,0.05571823,0.5206
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,37,27017,13832704.0,0.0138,8586,9868,549504.0,631552.0,0.03972499,0.5071
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,38,8619,4412928.0,0.0044,5283,5976,338112.0,382464.0,0.07661852,0.3848
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,39,46668,23894016.0,0.0239,12037,14602,770368.0,934528.0,0.03224104,0.5208
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,40,40866,20923392.0,0.0209,11591,11844,741824.0,758016.0,0.03545429,0.495
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,41,13372,6846464.0,0.0068,4199,6590,268736.0,421760.0,0.03925179,0.6488
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,42,21047,10776064.0,0.0108,7650,7782,489600.0,498048.0,0.04543403,0.4819
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,43,53871,27581952.0,0.0276,16775,20214,1073600.0,1293696.0,0.038924,0.4112
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,44,99207,50793984.0,0.0508,22517,26846,1441088.0,1718144.0,0.02837123,0.4603
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,45,28464,14573568.0,0.0146,5048,7006,323072.0,448384.0,0.02216835,0.8931
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,46,80380,41154560.0,0.0412,18576,25802,1188864.0,1651328.0,0.02888778,0.4849
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,47,2847,1457664.0,0.0015,1481,2120,94784.0,135680.0,0.06502459,0.6559
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,48,6931,3548672.0,0.0035,2754,2754,176256.0,176256.0,0.04966816,0.6383
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,49,8110,4152320.0,0.0042,2898,4434,185472.0,283776.0,0.04466708,0.6736
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,50,68633,35140096.0,0.0351,11087,14052,709568.0,899328.0,0.02019255,0.7312
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,51,30970,15856640.0,0.0159,6273,7464,401472.0,477696.0,0.02531886,0.7603
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,52,4745,2429440.0,0.0024,2274,2640,145536.0,168960.0,0.05990516,0.6005
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,53,4279,2190848.0,0.0022,1395,2370,89280.0,151680.0,0.04075134,0.9137
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,54,18785,9617920.0,0.0096,8279,8828,529856.0,564992.0,0.0550905,0.4128
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,55,1026,525312.0,0.0005,665,978,42560.0,62592.0,0.08101852,0.7398
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,56,3230,1653760.0,0.0017,1360,1860,87040.0,119040.0,0.05263158,0.777
